domain,vertical,region,company,batch,stratum,n_article_urls,best_path,qualified,error,crawls
pmpediatrics.com,health,us,PM Pediatrics,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
golinks.io,software_saas,us,GoLinks,yc_directory,yc_directory,0,,False,,
abilitie.com,edtech,us,Abilitie,inc.com_api_i5list,inc.com_api_i5list,56,blog/,True,,
vantagerecreationalfinance.com,fintech_insurance,us,Vantage Recreational Finance,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
thedailygraceco.com,ecommerce_retail,us,The Daily Grace Co.,inc.com_api_i5list,inc.com_api_i5list,374,blog/,True,,
welltok.com,health,us,Welltok,inc.com_api_i5list,inc.com_api_i5list,179,blog.,True,,
happybulle.com,ecommerce_retail,eu,HAPPYBULLE,ft1000_wayback:20220301043147,ft1000_wayback:20220301043147,106,blog/,True,,
reviewwave.com,software_saas,us,Review Wave,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
vitacup.com,ecommerce_retail,us,VitaCup,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
pervices.com,services_other,us,Per Vices,yc_directory,yc_directory,0,,False,,
tbxbenefits.com,fintech_insurance,us,TBX Employee Benefits,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
huma.com,health,uk,Huma Therapeutics,ft1000_wayback:20210331132419,ft1000_wayback:20210331132419,31,blog/,True,,
terratranslations.com,services_other,us,Terra Translations,inc.com_api_i5list,inc.com_api_i5list,0,,False,,
sodalissenior.com,health,us,Sodalis Senior Living,inc.com_api_i5list,inc.com_api_i5list,6,blog/,False,,
clementinescreamery.com,ecommerce_retail,us,Clementine's Naughty & Nice Ice Cream,inc.com_api_i5list,inc.com_api_i5list,42,blog/,True,,
